"id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","rank","cell1:cell2","pvalue","avgExpr","cell1","cell2"
"CPI-SS060B82BBC","JAG1_NOTCH2","simple:P78504","simple:Q04721","ENSG00000101384","ENSG00000134250","False","False","True","curated","False",0.203,"Myofibroblast|Pericytes",0,0.183,"Myofibroblast","Pericytes"
"CPI-SS060B82BBC","JAG1_NOTCH2","simple:P78504","simple:Q04721","ENSG00000101384","ENSG00000134250","False","False","True","curated","False",0.203,"Fibroblast|Pericytes",0,0.182,"Fibroblast","Pericytes"
"CPI-SS060B82BBC","JAG1_NOTCH2","simple:P78504","simple:Q04721","ENSG00000101384","ENSG00000134250","False","False","True","curated","False",0.203,"Injured Tubule|Pericytes",0,0.164,"Injured Tubule","Pericytes"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Podocytes|Fibroblast",0,1.202,"Podocytes","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Podocytes|Myofibroblast",0,1.173,"Podocytes","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Podocytes|Pericytes",0,1.072,"Podocytes","Pericytes"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Dendritic Cells|Fibroblast",0,0.651,"Dendritic Cells","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Dendritic Cells|Myofibroblast",0,0.621,"Dendritic Cells","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Monocytes|Fibroblast",0,0.601,"Monocytes","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Arterioral Endothelium|Fibroblast",0,0.586,"Arterioral Endothelium","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Monocytes|Myofibroblast",0,0.571,"Monocytes","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Arterioral Endothelium|Myofibroblast",0,0.556,"Arterioral Endothelium","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Dendritic Cells|Pericytes",0,0.52,"Dendritic Cells","Pericytes"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Myofibroblast|Fibroblast",0,0.501,"Myofibroblast","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Fibroblast|Fibroblast",0,0.496,"Fibroblast","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Injured Tubule|Fibroblast",0,0.476,"Injured Tubule","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Myofibroblast|Myofibroblast",0,0.471,"Myofibroblast","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Monocytes|Pericytes",0,0.47,"Monocytes","Pericytes"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Fibroblast|Myofibroblast",0,0.466,"Fibroblast","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Arterioral Endothelium|Pericytes",0,0.455,"Arterioral Endothelium","Pericytes"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Injured Tubule|Myofibroblast",0,0.447,"Injured Tubule","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Myofibroblast|Pericytes",0,0.37,"Myofibroblast","Pericytes"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Fibroblast|Pericytes",0,0.365,"Fibroblast","Pericytes"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Injured Tubule|Pericytes",0,0.346,"Injured Tubule","Pericytes"
"CPI-SS02AB0C3E0","SPP1_CD44","simple:P10451","simple:P16070","ENSG00000118785","ENSG00000026508","True","False","True","I2D,IMEx,InnateDB-All,IntAct","False",0.213,"Injured Tubule|Pericytes",0,1.073,"Injured Tubule","Pericytes"
"CPI-SS02AB0C3E0","SPP1_CD44","simple:P10451","simple:P16070","ENSG00000118785","ENSG00000026508","True","False","True","I2D,IMEx,InnateDB-All,IntAct","False",0.213,"Injured Tubule|Fibroblast",0,1.008,"Injured Tubule","Fibroblast"
"CPI-SS02AB0C3E0","SPP1_CD44","simple:P10451","simple:P16070","ENSG00000118785","ENSG00000026508","True","False","True","I2D,IMEx,InnateDB-All,IntAct","False",0.213,"Injured Tubule|Myofibroblast",0,0.892,"Injured Tubule","Myofibroblast"
"CPI-SS02AB0C3E0","SPP1_CD44","simple:P10451","simple:P16070","ENSG00000118785","ENSG00000026508","True","False","True","I2D,IMEx,InnateDB-All,IntAct","False",0.213,"Monocytes|Pericytes",0,0.468,"Monocytes","Pericytes"
"CPI-SS02AB0C3E0","SPP1_CD44","simple:P10451","simple:P16070","ENSG00000118785","ENSG00000026508","True","False","True","I2D,IMEx,InnateDB-All,IntAct","False",0.213,"Dendritic Cells|Pericytes",0,0.46,"Dendritic Cells","Pericytes"
"CPI-SS02AB0C3E0","SPP1_CD44","simple:P10451","simple:P16070","ENSG00000118785","ENSG00000026508","True","False","True","I2D,IMEx,InnateDB-All,IntAct","False",0.213,"Monocytes|Fibroblast",0,0.403,"Monocytes","Fibroblast"
"CPI-SS02AB0C3E0","SPP1_CD44","simple:P10451","simple:P16070","ENSG00000118785","ENSG00000026508","True","False","True","I2D,IMEx,InnateDB-All,IntAct","False",0.213,"Dendritic Cells|Fibroblast",0,0.395,"Dendritic Cells","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Dendritic Cells|Myofibroblast",0,0.557,"Dendritic Cells","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Fibroblast|Myofibroblast",0,0.537,"Fibroblast","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Myofibroblast|Myofibroblast",0,0.531,"Myofibroblast","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Monocytes|Myofibroblast",0,0.509,"Monocytes","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Injured Tubule|Myofibroblast",0,0.506,"Injured Tubule","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Arterioral Endothelium|Myofibroblast",0,0.503,"Arterioral Endothelium","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Pericytes|Myofibroblast",0,0.501,"Pericytes","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Dendritic Cells|Fibroblast",0,0.458,"Dendritic Cells","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Podocytes|Myofibroblast",0,0.452,"Podocytes","Myofibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Fibroblast|Fibroblast",0,0.438,"Fibroblast","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Myofibroblast|Fibroblast",0,0.432,"Myofibroblast","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Monocytes|Fibroblast",0,0.411,"Monocytes","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Injured Tubule|Fibroblast",0,0.407,"Injured Tubule","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Arterioral Endothelium|Fibroblast",0,0.404,"Arterioral Endothelium","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Pericytes|Fibroblast",0,0.403,"Pericytes","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Podocytes|Fibroblast",0.004,0.354,"Podocytes","Fibroblast"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Dendritic Cells|Pericytes",0,0.289,"Dendritic Cells","Pericytes"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Fibroblast|Pericytes",0,0.27,"Fibroblast","Pericytes"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Myofibroblast|Pericytes",0,0.263,"Myofibroblast","Pericytes"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Monocytes|Pericytes",0,0.242,"Monocytes","Pericytes"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Injured Tubule|Pericytes",0,0.239,"Injured Tubule","Pericytes"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Arterioral Endothelium|Pericytes",0,0.235,"Arterioral Endothelium","Pericytes"
"CPI-SS09D5B5F9C","ERFE_LRP1","simple:Q4G0M1","simple:Q07954","ENSG00000178752","ENSG00000123384","True","False","True","InnateDB-All","False",0.262,"Pericytes|Pericytes",0,0.234,"Pericytes","Pericytes"
"CPI-SS083CBFACD","MDK_SORL1","simple:P21741","simple:Q92673","ENSG00000110492","ENSG00000137642","True","False","True","InnateDB-All","False",0.264,"Myofibroblast|Fibroblast",0,0.443,"Myofibroblast","Fibroblast"
"CPI-SS083CBFACD","MDK_SORL1","simple:P21741","simple:Q92673","ENSG00000110492","ENSG00000137642","True","False","True","InnateDB-All","False",0.264,"Myofibroblast|Myofibroblast",0,0.432,"Myofibroblast","Myofibroblast"
"CPI-SS083CBFACD","MDK_SORL1","simple:P21741","simple:Q92673","ENSG00000110492","ENSG00000137642","True","False","True","InnateDB-All","False",0.264,"Fibroblast|Fibroblast",0,0.307,"Fibroblast","Fibroblast"
"CPI-SS083CBFACD","MDK_SORL1","simple:P21741","simple:Q92673","ENSG00000110492","ENSG00000137642","True","False","True","InnateDB-All","False",0.264,"Fibroblast|Myofibroblast",0,0.296,"Fibroblast","Myofibroblast"
"CPI-SS083CBFACD","MDK_SORL1","simple:P21741","simple:Q92673","ENSG00000110492","ENSG00000137642","True","False","True","InnateDB-All","False",0.264,"Arterioral Endothelium|Fibroblast",0,0.251,"Arterioral Endothelium","Fibroblast"
"CPI-SS083CBFACD","MDK_SORL1","simple:P21741","simple:Q92673","ENSG00000110492","ENSG00000137642","True","False","True","InnateDB-All","False",0.264,"Arterioral Endothelium|Myofibroblast",0,0.24,"Arterioral Endothelium","Myofibroblast"
"CPI-SS083CBFACD","MDK_SORL1","simple:P21741","simple:Q92673","ENSG00000110492","ENSG00000137642","True","False","True","InnateDB-All","False",0.264,"Injured Tubule|Fibroblast",0,0.164,"Injured Tubule","Fibroblast"
"CPI-SS02ACCF1F7","MIF_TNFRSF14","simple:P14174","simple:Q92956","ENSG00000240972","ENSG00000157873","True","False","True","I2D,IntAct","False",0.304,"Injured Tubule|Pericytes",0,0.842,"Injured Tubule","Pericytes"
"CPI-SS02ACCF1F7","MIF_TNFRSF14","simple:P14174","simple:Q92956","ENSG00000240972","ENSG00000157873","True","False","True","I2D,IntAct","False",0.304,"Injured Tubule|Fibroblast",0,0.829,"Injured Tubule","Fibroblast"
"CPI-SS02ACCF1F7","MIF_TNFRSF14","simple:P14174","simple:Q92956","ENSG00000240972","ENSG00000157873","True","False","True","I2D,IntAct","False",0.304,"Injured Tubule|Myofibroblast",0,0.824,"Injured Tubule","Myofibroblast"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Arterioral Endothelium|Pericytes",0,0.915,"Arterioral Endothelium","Pericytes"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Arterioral Endothelium|Myofibroblast",0,0.855,"Arterioral Endothelium","Myofibroblast"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Arterioral Endothelium|Fibroblast",0,0.828,"Arterioral Endothelium","Fibroblast"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Pericytes|Pericytes",0,0.575,"Pericytes","Pericytes"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Pericytes|Myofibroblast",0,0.515,"Pericytes","Myofibroblast"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Pericytes|Fibroblast",0,0.488,"Pericytes","Fibroblast"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Myofibroblast|Pericytes",0,0.393,"Myofibroblast","Pericytes"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Fibroblast|Pericytes",0,0.392,"Fibroblast","Pericytes"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Injured Tubule|Pericytes",0,0.375,"Injured Tubule","Pericytes"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Fibroblast|Myofibroblast",0.008,0.332,"Fibroblast","Myofibroblast"
"CPI-SS01A07768A","JAG1_CD46","simple:P78504","simple:P15529","ENSG00000101384","ENSG00000117335","False","False","True","curated","False",0.322,"Myofibroblast|Myofibroblast",0.008,0.332,"Myofibroblast","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Monocytes|Myofibroblast",0,0.36,"Monocytes","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Pericytes|Myofibroblast",0,0.355,"Pericytes","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Dendritic Cells|Myofibroblast",0,0.341,"Dendritic Cells","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Fibroblast|Myofibroblast",0,0.328,"Fibroblast","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Myofibroblast|Myofibroblast",0,0.324,"Myofibroblast","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Monocytes|Fibroblast",0,0.309,"Monocytes","Fibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Arterioral Endothelium|Myofibroblast",0,0.305,"Arterioral Endothelium","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Pericytes|Fibroblast",0,0.304,"Pericytes","Fibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Dendritic Cells|Fibroblast",0,0.29,"Dendritic Cells","Fibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Fibroblast|Fibroblast",0,0.277,"Fibroblast","Fibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Myofibroblast|Fibroblast",0,0.272,"Myofibroblast","Fibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Injured Tubule|Myofibroblast",0,0.257,"Injured Tubule","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Arterioral Endothelium|Fibroblast",0,0.253,"Arterioral Endothelium","Fibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Podocytes|Myofibroblast",0.036,0.251,"Podocytes","Myofibroblast"
"CPI-SS02EF3E1BA","TNFSF12_TNFRSF12A","simple:O43508","simple:Q9NP84","ENSG00000239697","ENSG00000006327","True","False","True","curated","False",0.334,"Injured Tubule|Fibroblast",0,0.206,"Injured Tubule","Fibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Myofibroblast|Myofibroblast",0,0.565,"Myofibroblast","Myofibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Myofibroblast|Fibroblast",0,0.553,"Myofibroblast","Fibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Fibroblast|Myofibroblast",0,0.527,"Fibroblast","Myofibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Fibroblast|Fibroblast",0,0.515,"Fibroblast","Fibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Myofibroblast|Pericytes",0,0.484,"Myofibroblast","Pericytes"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Fibroblast|Pericytes",0,0.446,"Fibroblast","Pericytes"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Pericytes|Myofibroblast",0,0.428,"Pericytes","Myofibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Pericytes|Fibroblast",0,0.416,"Pericytes","Fibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Arterioral Endothelium|Myofibroblast",0,0.402,"Arterioral Endothelium","Myofibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Injured Tubule|Myofibroblast",0,0.4,"Injured Tubule","Myofibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Arterioral Endothelium|Fibroblast",0,0.391,"Arterioral Endothelium","Fibroblast"
"CPI-SS055E061C9","FAM3C_LAMP1","simple:Q92520","simple:P11279","ENSG00000196937","ENSG00000185896","True","False","True","InnateDB-All","False",0.403,"Injured Tubule|Fibroblast",0,0.388,"Injured Tubule","Fibroblast"
