genes,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000134326.11;CMPK2,CMPK2,-1.20983531072097,4.4610476469917,-20.1299690395533,1.131312055206e-11,5.64031579523732e-09,17.2486904814452
ENSG00000150054.18;MPP7,MPP7,0.825767287314134,7.02679390030014,20.3224912527318,9.95252968612396e-12,5.23018884370255e-09,17.2250753056514
ENSG00000182463.15;TSHZ2,TSHZ2,-2.31177355841099,1.88416058631356,-20.8201825333568,7.18353952670285e-12,4.19392688670984e-09,17.1978376602857
ENSG00000119922.9;IFIT2,IFIT2,-0.902278087123732,6.70009480196367,-20.1448171559509,1.12014127736198e-11,5.64031579523732e-09,17.163434284992
ENSG00000077942.18;FBLN1,FBLN1,3.24591517340416,2.8852195376619,21.5342974957801,4.55662783540047e-12,3.14435280431491e-09,17.1374060780537
ENSG00000265992.1;ESRG,ESRG,4.51348847389362,3.55995705167167,24.0864625835927,9.9903802191462e-13,1.49425348446984e-09,17.0476466668304
ENSG00000106484.15;MEST,MEST,-0.890618527968931,5.96890656364704,-19.8512027838218,1.36474479196827e-11,6.63402443375776e-09,16.9969666485028
ENSG00000162366.7;PDZK1IP1,PDZK1IP1,1.49550699105774,3.55275227338807,19.8131757464324,1.40038599735188e-11,6.6412452030512e-09,16.9667382144446
ENSG00000162545.5;CAMK2N1,CAMK2N1,2.96543163348736,3.38243279155912,19.4529294556671,1.79194172556573e-11,8.29583688378572e-09,16.4461668707802
ENSG00000091136.13;LAMB1,LAMB1,0.583397082150858,8.28050882374893,19.1800066952224,2.16613229508466e-11,9.63083330670423e-09,16.332239675003
ENSG00000126878.12;AIF1L,AIF1L,1.07336742097253,5.95232110924105,18.811030865858,2.81051412302885e-11,1.18799210017767e-08,16.2808329749603
ENSG00000170345.9;FOS,FOS,-1.05677715106145,5.62592834958949,-18.7465315029076,2.94284995860308e-11,1.21421857376154e-08,16.2287553544986
ENSG00000140937.13;CDH11,CDH11,-2.71277061100193,2.73826511176699,-18.5793200233399,3.31795295521302e-11,1.31661790328902e-08,16.07322905434
ENSG00000111331.12;OAS3,OAS3,-0.54141750271158,9.00453241014742,-18.9431278330905,2.55893483448107e-11,1.10568730937e-08,16.0193503028809
ENSG00000169213.6;RAB3B,RAB3B,0.75035537189023,8.48616761614149,18.7208168900955,2.99745379245802e-11,1.21421857376154e-08,15.9860588741027
ENSG00000203930.11;LINC00632,LINC00632,-1.5663590838837,3.74397501585425,-18.0656291586988,4.8272104244854e-11,1.82281040226381e-08,15.804993147021
ENSG00000253368.3;TRNP1,TRNP1,1.45584298437019,4.86304183805208,18.0523582700843,4.87482724324821e-11,1.82281040226381e-08,15.795777404219
ENSG00000117600.12;PLPPR4,PLPPR4,-2.54254487894418,0.485047357616401,-19.1712982014885,2.17936980814126e-11,9.63083330670423e-09,15.7168792536693
ENSG00000135636.13;DYSF,DYSF,1.31268050942183,5.84262361171965,17.9214581367577,5.37234524274494e-11,1.97094114905533e-08,15.6265665417341
ENSG00000184635.15;ZNF93,ZNF93,-3.0379235584088,2.07031014660502,-18.3142984655761,4.02111967223328e-11,1.56373301813808e-08,15.4914501056252
ENSG00000135114.12;OASL,OASL,-1.26573769427848,5.12454375120568,-17.5735217910135,6.97818268785705e-11,2.42292471754808e-08,15.3893119862136
